text,label
"Everything is at stake... Like a high-end John Hughes comedy, a kind of Elder Bueller time-out.",1
"The film is enriched by an imaginative mix of ancient spirits, led by Christopher Plummer as the most subtle and complex Uncle Ralph I've ever seen in the many film and theatrical adaptations of the work.",1
It's one of the rarest types of movies: a non-Disney family movie that's actually funny without hitting below the belt.,1
He is refreshing and not dogmatic about his characters.,1
"A deep intelligence and a warm, enveloping affection exhale from each image.",1
"Famuyiwa's feature film deals with its subject matter in an elegant and intelligent way, rather than forcing us to endure all the plot tricks that the cliché-ridden genre can offer.",1
Showtime is a good-looking movie with a bouncy score and a handful of animated songs for skillful punctuation.,1
"Sweet Home Alabama isn't going to win any Oscars, but this entertainment for a date night is sure to win hearts.",1
"A graceful and eloquent film that, at its end, offers a glimmer of hope for refugees who are able to look to the future and resist life in a past forever lost.",1
A dramatic tour de force on the surprisingly central role of imagination in the moving development of two rambunctious teenagers.,1
"It's a strength of a documentary to not take into account the prejudices available, especially as tempting as it would have been with this premise.",1
"When hotsies in their twenties make movies about their lives, narcissism is a given, but what world would we live in if Argento's Hollywood counterparts... had just as much imagination and nerve.",1
"An eloquent, thoughtful and beautifully interpreted meditation on both the deeply devastating events of a year ago and the slow and painful healing process that followed in their wake.",1
"What a concept, what an idea, what a thrill ride. It's a more fascinating look into the future than ""Bladerunner"" and one of the most conceptual sci-fi adventures attempted for the screen.",1
The rare film that is as crisp and precise as the novel on which it is based.,1
Sayles has an eye for how people of different ethnicities talk about each other outside of the group.,1
"""Nicholas Nickleby"" is a perfect family movie to take everyone along since there is no new ""A Christmas Carol"" in theaters this year. Charlie Hunnam has the twinkling eyes, the repressed smile and the determined face needed to pull off a Dickensian hero.",1
"Niccol the filmmaker merges the symbolic images of his collaborators with his words, insinuating, for example, that in Hollywood, only God speaks to the press",1
"Khouri manages, with a formidable flair, to maintain the extremes of zany farce and blood-curdling family intensity on a single continuum.",1
"impresses as a skillfully put together, very polite and professional adaptation... About as scary and unsettling as ""Manhunter"" was.",1
"Although a little too arthouse 101 in its poetic symbolism, Heaven turns out to be a good match between the sensibilities of two directors.",1
"Muccino, who directed from his own script, pleases the crowd, and The Last Kiss... provides more than enough sentimental catharsis for a satisfying evening at the multiplex.",1
"The plots are cleverly woven together, the beautiful aerial dive shots are breathtaking, and the overall experience is great.",1
"A miraculous film, I'm Coming Home is so light, but brimming with wisdom and emotion.",1
"Baran is scandalously devoid of your typical crippled children of Majid Majidi, who love shoes.",1
"A good, catchy, G-rated family movie, aimed primarily at small children, but with plenty of entertainment value to keep adults from squirming in their seats.",1
"The show's message of making the right choice when faced with tempting alternatives remains predominant, as do the girls' fun personalities.",1
A captivating allegory about the last days of the Weimar Democratic Republic in Germany.,1
"Unfortunately, the characters are too weird and dysfunctional, including Tom, to ever get under the skin, but that's largely made up for by the offbeat dialogue, visual playfulness, and extravagance of the idea itself.",1
